21009,SEMENCE,semence,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,germination$production semence$semis,,21059 AGRONOMIE,,,,"Employé pour les formations à la production, au choix, au tri et au traitement des semences ainsi qu'aux techniques de semis et de germination.",,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1414 Horticulture et maraîchage,21009 SEMENCE,,F0A0A0A6
21062,AGRORESSOURCE,agroressource,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,,21054 AGRICULTURE PRODUCTION VEGETALE,,24125 AGROCARBURANT,"Végétaux qui fournissent des composés de base nécessaires à l'énergie, la chimie et les matériaux.",,,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,"A1301 Conseil et assistance technique en agriculture$A1302 Contrôle et diagnostic technique en agriculture$A1416 Polyculture, élevage",21062 AGRORESSOURCE,,F0A0A1
21084,COMMERCIALISATION AGRICOLE,commercialisation agricole,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,agrofourniture$commercialisation bois$commercialisation horticole$exportation agroéquipement$exportation matériel agricole$exportation produit agricole,marchand bestiaux$technico-commercial agroéquipement$technico-commercial agrofourniture,21054 AGRICULTURE PRODUCTION VEGETALE,21083 VENTE PRODUIT FERMIER,21551 COMMERCIALISATION AGROALIMENTAIRE$34504 VENTE FRUIT LEGUME$34525 VENTE PRODUIT ALIMENTAIRE,,"Employé pour les formations, destinées aux exploitants et aux commerciaux, portant sur les techniques de vente et d'exportation de produits agricoles (horticulture, sylviculture, élevage, etc.). Employé également pour les formations à la vente et l'exportation de matériel agricole ou d'agrofournitures.",,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,D1107 Vente en gros de produits frais,21084 COMMERCIALISATION AGRICOLE,,F0A0A2
21083,VENTE PRODUIT FERMIER,vente produit fermier,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,,21084 COMMERCIALISATION AGRICOLE,,42693 TOURISME RURAL$34502 VENTE SPECIALISEE,,"Employé pour les formations à la production, la transformation et la vente des produits fermiers sur l'exploitation agricole.",,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,D1106 Vente en alimentation$D1107 Vente en gros de produits frais,21083 VENTE PRODUIT FERMIER,,F0A0A2A0
21012,CULTURE SPECIALISEE,culture spécialisée,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,castanéiculture$culture châtaigne$oléiculture$olive$tabac,,21054 AGRICULTURE PRODUCTION VEGETALE,21010 CULTURE CHAMPIGNON$21013 CULTURE PLANTE MEDICINALE$21014 OSIERICULTURE,,,"Pour les formations à la culture des oléagineux (soja, colza, tournesol...) ou protéagineux (betterave sucrière, pois, lentilles...), employer GRANDE CULTURE 21022 ; pour les formations à la culture fourragère, employer PRODUCTION FOURRAGÈRE 21025.",,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)","A1401 Aide agricole de production fruitière ou viticole$A1402 Aide agricole de production légumière ou végétale$A1405 Arboriculture et viticulture$A1416 Polyculture, élevage",21012 CULTURE SPECIALISEE,,F0A0A3
21010,CULTURE CHAMPIGNON,culture champignon,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,champignon$trufficulture,champignonniste,21012 CULTURE SPECIALISEE,,,,,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1402 Aide agricole de production légumière ou végétale$A1414 Horticulture et maraîchage,21010 CULTURE CHAMPIGNON,,F0A0A3A0
21013,CULTURE PLANTE MEDICINALE,culture plante médicinale,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,plante aromatique$plante parfum,,21012 CULTURE SPECIALISEE,,12023 BOTANIQUE$43438 PHYTOTHERAPIE,,Employé également pour les formations à la culture des plantes aromatiques ou à parfum.,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1402 Aide agricole de production légumière ou végétale$A1414 Horticulture et maraîchage,21013 CULTURE PLANTE MEDICINALE,,F0A0A3A1
21014,OSIERICULTURE,osiériculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,osiériculteur ,21012 CULTURE SPECIALISEE,,45518 VANNERIE,Culture et exploitation de l'osier.,,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1402 Aide agricole de production légumière ou végétale$A1414 Horticulture et maraîchage,21014 OSIERICULTURE,,F0A0A3A2
21056,ELEVAGE,élevage,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,conduite élevage$production animale,éleveur$responsable élevage$technicien élevage,21054 AGRICULTURE PRODUCTION VEGETALE,21049 APICULTURE$21058 AVICULTURE$21015 CUNICULICULTURE$21017 ELEVAGE ANIMAL FOURRURE$21078 ELEVAGE BOVIN$21086 ELEVAGE CAPRIN$21088 ELEVAGE CHEVAL$21026 ELEVAGE GIBIER$21085 ELEVAGE LAITIER$21075 ELEVAGE OVIN$21097 ELEVAGE PORCIN$21029 HELICICULTURE$21008 INSEMINATION ANIMALE$21039 LOMBRICULTURE$21019 SERICICULTURE,21558 ALIMENT ANIMAUX$21347 AQUACULTURE$42024 SOIN ANIMALIER$21577 VIANDE$12021 ZOOTECHNIE,"Achat, production et entretien des animaux domestiques ou utiles.",Employé pour les formations de base aux techniques d'élevage ou pour un type d'élevage pour lequel il n'existe pas de spécifique.,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)","A1403 Aide d'élevage agricole et aquacole$A1407 Élevage bovin ou équin$A1408 Élevage danimaux sauvages ou de compagnie$A1409 Élevage de lapins et volailles$A1410 Élevage ovin ou caprin$A1411 Élevage porcin$A1416 Polyculture, élevage$A1502 Podologie animale",21056 ELEVAGE,,F0A0A4
21049,APICULTURE,apiculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,abeille$élevage abeille,apiculteur$éleveur abeille,21056 ELEVAGE,,,Élevage et soins des abeilles.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1408 Élevage danimaux sauvages ou de compagnie,21049 APICULTURE,,F0A0A4A0
21058,AVICULTURE,aviculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,élevage basse-cour$élevage oiseau$élevage volaille,agent élevage avicole$aviculteur$volailleur,21056 ELEVAGE,21069 ELEVAGE PALMIPEDE GRAS,21578 VOLAILLERIE,"Élevage et soins des oiseaux, des volailles.","Pour les formations à l'élevage des oies et des canards, employer ÉLEVAGE PALMIPÈDE GRAS 21069.",,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1409 Élevage de lapins et volailles,21058 AVICULTURE,,F0A0A4A1
21069,ELEVAGE PALMIPEDE GRAS,élevage palmipède gras,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,élevage canard$élevage oie$gavage,,21058 AVICULTURE,,21579 FOIE GRAS,,Employé pour les formations à l'élevage des oies et des canards.,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1409 Élevage de lapins et volailles,21069 ELEVAGE PALMIPEDE GRAS,,F0A0A4A1A0
21015,CUNICULICULTURE,cuniculiculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,cuniculture$élevage lapin$lapin,cuniculiculteur$cuniculteur$éleveur lapin,21056 ELEVAGE,,,"Élevage et soins de lapins domestiques ou dits ""de chair"".","Pour les formations à l'élevage de lapins pour leur fourrure, employer ÉLEVAGE ANIMAL FOURRURE 21017.",,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1409 Élevage de lapins et volailles,21015 CUNICULICULTURE,,F0A0A4A2
21017,ELEVAGE ANIMAL FOURRURE,élevage animal fourrure,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,,21056 ELEVAGE,,42021 ANIMAL SAUVAGE$21817 FOURRURE,Élevage des animaux pour la fourrure.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1408 Élevage danimaux sauvages ou de compagnie,21017 ELEVAGE ANIMAL FOURRURE,,F0A0A4A3
21078,ELEVAGE BOVIN,élevage bovin,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,agent élevage bovin$bouvier$éleveur bovin$pareur onglon$pédicure bovin$vacher bouvier,21056 ELEVAGE,,,"Élevage et soins des boeufs, vaches, taureaux.",,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1407 Élevage bovin ou équin$A1502 Podologie animale,21078 ELEVAGE BOVIN,,F0A0A4A4
21086,ELEVAGE CAPRIN,élevage caprin,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,chèvre,agent élevage caprin$chevrier,21056 ELEVAGE,,,Élevage et soins des chèvres.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1410 Élevage ovin ou caprin,21086 ELEVAGE CAPRIN,,F0A0A4A5
21088,ELEVAGE CHEVAL,élevage cheval,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,âne$attelage hippomobile$dressage cheval$élevage équin$poney$poulain,agent élevage équin$chef écurie$éleveur équin$responsable élevage équin,21056 ELEVAGE,21089 MARECHALERIE$21099 SOIN CHEVAL,21884 SELLERIE$15479 SPORT EQUESTRE,,Employé pour les formations à l'élevage et au dressage des chevaux.,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1407 Élevage bovin ou équin$A1501 Aide aux soins animaux$A1502 Podologie animale,21088 ELEVAGE CHEVAL,,F0A0A4A6
21089,MARECHALERIE,maréchalerie,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,maréchal-ferrant,21088 ELEVAGE CHEVAL,,,Ferrage des chevaux.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1502 Podologie animale,21089 MARECHALERIE,,F0A0A4A6A0
21099,SOIN CHEVAL,soin cheval,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,garçon/fille cour entraînement chevaux$groom cheval$groom équestre$lad$palefrenier soigneur,21088 ELEVAGE CHEVAL,,42024 SOIN ANIMALIER,Les soins aux chevaux ainsi que le nettoyage des écuries sont des activités exercées par le palefrenier.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1407 Élevage bovin ou équin$A1501 Aide aux soins animaux,21099 SOIN CHEVAL,,F0A0A4A6A1
21026,ELEVAGE GIBIER,élevage gibier,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,cyniculture$élevage cervidé,,21056 ELEVAGE,,,Élevage et soins du gibier.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1408 Élevage danimaux sauvages ou de compagnie,21026 ELEVAGE GIBIER,,F0A0A4A7
21085,ELEVAGE LAITIER,élevage laitier,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,brebis laitière$contrôle laitier$matériel traite$production laitière$vache laitière,contrôleur laitier,21056 ELEVAGE,,21524 INDUSTRIE LAITIERE,,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1407 Élevage bovin ou équin$A1410 Élevage ovin ou caprin,21085 ELEVAGE LAITIER,,F0A0A4A8
21075,ELEVAGE OVIN,élevage ovin,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,élevage brebis$élevage mouton,agent élevage ovin$moutonnier,21056 ELEVAGE,,,Élevage et soins des moutons et brebis.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1410 Élevage ovin ou caprin,21075 ELEVAGE OVIN,,F0A0A4A9
21097,ELEVAGE PORCIN,élevage porcin,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,porc,agent élevage porcin$porcher,21056 ELEVAGE,,,Élevage et soins des porcs.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1403 Aide d'élevage agricole et aquacole$A1411 Élevage porcin,21097 ELEVAGE PORCIN,,F0A0A4B0
21029,HELICICULTURE,héliciculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,élevage hélicicole$escargot,héliciculteur,21056 ELEVAGE,,,Élevage et soins des escargots.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1408 Élevage danimaux sauvages ou de compagnie,21029 HELICICULTURE,,F0A0A4B1
21008,INSEMINATION ANIMALE,insémination animale,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,inséminateur,21056 ELEVAGE,,,,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1302 Contrôle et diagnostic technique en agriculture,21008 INSEMINATION ANIMALE,,F0A0A4B2
21039,LOMBRICULTURE,lombriculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,élevage lombrics$élevage vers$ver de terre,lombriculteur,21056 ELEVAGE,,,Élevage et soins des lombrics (vers de terre).,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1408 Élevage danimaux sauvages ou de compagnie,21039 LOMBRICULTURE,,F0A0A4B3
21019,SERICICULTURE,sériciculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,ver à soie,sériciculteur,21056 ELEVAGE,,,Élevage et soins du ver à soie.,,,"212 Productions animales, élevage spécialisé, aquaculture, soins aux animaux (y compris vétérinaire et maréchal ferrant)",A1408 Élevage danimaux sauvages ou de compagnie,21019 SERICICULTURE,,F0A0A4B4
21021,GESTION ARBRE,gestion arbre,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,élagage$gestion arbre urbain,élagueur,21054 AGRICULTURE PRODUCTION VEGETALE,,,,Employé pour les formations à l'élagage des arbres sur le réseau routier ou des grands arbres en milieu urbain.,,"214 Aménagement paysager, parcs et jardins",A1201 Bûcheronnage et élagage,21021 GESTION ARBRE,,F0A0A5
21052,GESTION EXPLOITATION AGRICOLE,gestion exploitation agricole,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,agro-informatique$comptabilité exploitation agricole$conseil exploitation agricole$gestion agricole informatisée$informatique agricole,,21054 AGRICULTURE PRODUCTION VEGETALE,21032 AGROEQUIPEMENT$21081 DROIT RURAL$21020 GESTION PARCELLE$21092 GROUPEMENT AGRICULTEURS$21060 INSTALLATION AGRICULTEUR,13158 ECONOMIE AGRICOLE$70654 LOGICIEL GESTION COMPTABLE COMMERCIALE,,"Employé pour toutes les formations à la gestion et à la comptabilité de l'entreprise agricole ; ne pas double indexer ; pour les formations spécifiques à la fiscalité agricole, employer FISCALITÉ NON-SALARIÉ 13380.",,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,"A1301 Conseil et assistance technique en agriculture$A1416 Polyculture, élevage",21052 GESTION EXPLOITATION AGRICOLE,,F0A0A6
21032,AGROEQUIPEMENT,agroéquipement,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,conseiller agroéquipement$conseiller équipement agricole,21052 GESTION EXPLOITATION AGRICOLE,21023 BATIMENT AGRICOLE$21011 MACHINISME AGRICOLE,,Biens durables (essentiellement bâtiments et matériels) utilisés pour la production ou la transformation de produits agricoles.,"Pour les formations à la vente et l'exportation des matériels agricoles, employer COMMERCIALISATION AGRICOLE 21084.",,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,A1101 Conduite d'engins agricoles et forestiers$A1301 Conseil et assistance technique en agriculture,21032 AGROEQUIPEMENT,,F0A0A6A0
21023,BATIMENT AGRICOLE,bâtiment agricole,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,bâtiment élevage,,21032 AGROEQUIPEMENT,,31711 SILO,,"Employé pour les formations à la construction, l'aménagement et l'entretien des bâtiments agricoles.",,"230 Spécialités pluritechnologiques génie civil, construction, bois",I1203 Maintenance des bâtiments et des locaux,21023 BATIMENT AGRICOLE,,F0A0A6A0A0
21011,MACHINISME AGRICOLE,machinisme agricole,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,conduite engin agricole$engin agricole$entretien engin agricole$entretien matériel agricole$maintenance engin agricole$matériel agricole$mécanique agricole$tracteur,conducteur engin agricole$mécanicien engin agricole$mécanicien matériel agricole,21032 AGROEQUIPEMENT,,,"Machines servant à la culture, la récolte et la manutention de produits agricoles.","Employé pour les formations à la conduite et à l'entretien (soudage, moteur, électricité, hydraulique, etc.) des machines et matériels agricoles. Ne pas double indexer avec ces techniques. Pour les formations relatives au matériel de traite, employer ÉLEVAGE LAITIER 21085, au matériel forestier MACHINISME FORESTIER 21044, au matériel de parc et jardin MACHINISME HORTICOLE 21034, au matériel viticole MACHINISME VITICOLE 21055, à la sécurité SÉCURITÉ AGRICULTURE 21024.",,252 Moteurs et mécanique auto,"A1101 Conduite d'engins agricoles et forestiers$I1603 Maintenance d'engins de chantier, levage, manutention et de machines agricoles",21011 MACHINISME AGRICOLE,,F0A0A6A0A1
21081,DROIT RURAL,droit rural,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,bail à ferme$bail rural$fermage,,21052 GESTION EXPLOITATION AGRICOLE,,12504 AMENAGEMENT FONCIER$13254 DROIT,Dispositions législatives et réglementaires du droit rural.,Employé pour les formations aux modalités d'application des règles en vigueur et au statut du fermage.,,"128 Droit, sciences politiques",K1903 Défense et conseil juridique,21081 DROIT RURAL,,F0A0A6A1
21020,GESTION PARCELLE,gestion parcelle,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,gestion parcelle informatisée,,21052 GESTION EXPLOITATION AGRICOLE,,,,Employé pour les formations à la gestion des parcelles d'une exploitation agricole.,,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,"A1301 Conseil et assistance technique en agriculture$A1416 Polyculture, élevage",21020 GESTION PARCELLE,,F0A0A6A2
21092,GROUPEMENT AGRICULTEURS,groupement agriculteurs,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,coopérative agricole$coopérative utilisation matériel agricole$CUMA$GAEC$gestion coopérative agricole$groupement agricole exploitation en commun,,21052 GESTION EXPLOITATION AGRICOLE,,13196 GESTION COOPERATIVE,,Ne pas confondre avec COMMERCIALISATION AGRICOLE 21084.,,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,"A1416 Polyculture, élevage",21092 GROUPEMENT AGRICULTEURS,,F0A0A6A3
21060,INSTALLATION AGRICULTEUR,installation agriculteur,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,création entreprise agricole,,21052 GESTION EXPLOITATION AGRICOLE,,,,"Employé pour les formations à la création d'entreprise agricole ; pour la création d'établissement d'accueil en milieu rural, employer TOURISME RURAL 42693.",,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,"A1416 Polyculture, élevage",21060 INSTALLATION AGRICULTEUR,,F0A0A6A4
21022,GRANDE CULTURE,grande culture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,avoine$betterave sucrière$blé$colza$fèves$lentilles$maïs$millet$oléagineux$orge$pois$pomme de terre$production céréale$protéagineux$riz$seigle$soja$sorgho$tournesol,chef culture grandes cultures,21054 AGRICULTURE PRODUCTION VEGETALE,21025 PRODUCTION FOURRAGERE,31711 SILO$21549 TRANSFORMATION CEREALE,"Plantes cultivées sur des terres labourables, semées et récoltées sur une année (céréales, oléagineux, protéagineux...).",,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)","A1402 Aide agricole de production légumière ou végétale$A1416 Polyculture, élevage",21022 GRANDE CULTURE,,F0A0A7
21025,PRODUCTION FOURRAGERE,production fourragère,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,,21022 GRANDE CULTURE,,21558 ALIMENT ANIMAUX,Culture des plantes destinées à l'alimentation des animaux.,,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)","A1416 Polyculture, élevage",21025 PRODUCTION FOURRAGERE,,F0A0A7A0
21027,HORTICULTURE,horticulture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,arboriculture ornement$horticulture montagne,chef produit horticole$horticulteur,21054 AGRICULTURE PRODUCTION VEGETALE,21028 CULTURE LEGUMIERE$21031 CULTURE SERRE$21033 FLORICULTURE$21034 MACHINISME HORTICOLE$21036 PEPINIERE$21037 PRODUCTION FRUIT$21038 TAILLE ARBRE,12023 BOTANIQUE,"Partie de l'agriculture comprenant la culture des légumes, des fleurs, des arbres et arbustes fruitiers et d'ornement.",,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1402 Aide agricole de production légumière ou végétale$A1414 Horticulture et maraîchage,21027 HORTICULTURE,,F0A0A8
21028,CULTURE LEGUMIERE,culture légumière,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,culture potagère$légume,agent culture légumière$chef culture légumière$cultivateur primeurs,21027 HORTICULTURE,21030 MARAICHAGE,,,Employé pour les formations à la culture des légumes autre que le MARAÎCHAGE 21030.,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1402 Aide agricole de production légumière ou végétale$A1414 Horticulture et maraîchage,21028 CULTURE LEGUMIERE,,F0A0A8A0
21030,MARAICHAGE,maraîchage,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,culture maraîchère,maraîcher,21028 CULTURE LEGUMIERE,,,Culture intensive des légumes en plein air ou sous abri.,,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1402 Aide agricole de production légumière ou végétale$A1414 Horticulture et maraîchage,21030 MARAICHAGE,,F0A0A8A0A0
21031,CULTURE SERRE,culture serre,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,culture hors-sol$culture protégée$culture sous abri,,21027 HORTICULTURE,,,,"Employé pour les formations aux techniques de culture sous serre et abri. Double indexer avec le type de culture : FLORICULTURE 21033, MARAÎCHAGE 21030, PÉPINIÈRE 21036, etc.",,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1402 Aide agricole de production légumière ou végétale$A1414 Horticulture et maraîchage,21031 CULTURE SERRE,,F0A0A8A1
21033,FLORICULTURE,floriculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,fleur$production fleur,floriculteur,21027 HORTICULTURE,,34503 FLEURISTE,"Culture des plantes à fleur pour l'ornement : fleurs coupées, bulbes, plantes vertes, plantes grasses, plantes à massif.","Pour les formations à la vente des fleurs, employer FLEURISTE 34503.",,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1402 Aide agricole de production légumière ou végétale$A1414 Horticulture et maraîchage,21033 FLORICULTURE,,F0A0A8A2
21034,MACHINISME HORTICOLE,machinisme horticole,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,machinisme travaux paysagers$mécanique horticole$motoculture,,21027 HORTICULTURE,,,,"Employé pour les formations à la conduite et à l'entretien des matériels d'espaces verts ou horticoles. Ne pas confondre avec MACHINISME AGRICOLE 21011. Pour les formations à la sécurité, employer SÉCURITÉ AGRICULTURE 21024.",,252 Moteurs et mécanique auto,"A1101 Conduite d'engins agricoles et forestiers$A1414 Horticulture et maraîchage$I1603 Maintenance d'engins de chantier, levage, manutention et de machines agricoles",21034 MACHINISME HORTICOLE,,F0A0A8A3
21036,PEPINIERE,pépinière,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,chef culture pépinière$pépiniériste,21027 HORTICULTURE,,,"Lieu où l'on bouture, marcotte, sème et élève des arbres fruitiers, forestiers ou d'ornement destinés à être replantés.",,,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1414 Horticulture et maraîchage$D1209 Vente de végétaux,21036 PEPINIERE,,F0A0A8A4
21037,PRODUCTION FRUIT,production fruit,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,arboriculture fruitière$culture noix$fruit$pomiculture,agent arboricole$agrumiculteur$arboriculteur$chef produit arboricole$fruiticulteur$pomiculteur,21027 HORTICULTURE,,,,"Pour les formations à la taille des arbres fruitiers, employer TAILLE ARBRE 21038.",,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1401 Aide agricole de production fruitière ou viticole$A1405 Arboriculture et viticulture,21037 PRODUCTION FRUIT,,F0A0A8A5
21038,TAILLE ARBRE,taille arbre,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,taille fruitier$taille vigne,lagueur,21027 HORTICULTURE,,,,"Employé pour les formations à la taille des arbres fruitiers, à la taille de la vigne ; pour les formations à l'élagage des arbres en milieu urbain, employer GESTION ARBRE 21021 ; pour les formations à la sécurité, employer SÉCURITÉ AGRICULTURE 21024.",,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)",A1201 Bûcheronnage et élagage$A1401 Aide agricole de production fruitière ou viticole$A1405 Arboriculture et viticulture,21038 TAILLE ARBRE,,F0A0A8A6
21018,PERMACULTURE,permaculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,jardin collectif$micro-ferme$microferme,permaculteur,21054 AGRICULTURE PRODUCTION VEGETALE,,12598 ENVIRONNEMENT AGRICULTURE,"Volonté de production agricole durable, économe en énergie et respectueuse des êtres vivants et de leurs relations réciproques, tout en laissant à la nature sauvage le plus de place possible.",,,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,"A1416 Polyculture, élevage",,,F0A0A9
21040,POLYCULTURE,polyculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,,,21054 AGRICULTURE PRODUCTION VEGETALE,,,Culture de plusieurs espèces végétales dans une même exploitation agricole.,"Si nécessaire, double indexer avec ÉLEVAGE 21056.",,"211 Productions végétales, cultures spécialisées (horticulture, viticulture, arboriculture fruitière, oenologie)","A1402 Aide agricole de production légumière ou végétale$A1416 Polyculture, élevage",21040 POLYCULTURE,,F0A0B0
21024,SECURITE AGRICULTURE,sécurité agriculture,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,sauvetage secourisme agriculture$sécurité machine agricole$sécurité machine horticole,,21054 AGRICULTURE PRODUCTION VEGETALE,,,,"Employé pour les formations à la sécurité dans les secteurs de l'agriculture, de l'élevage et en sylviculture.",,210 Spécialités plurivalentes de l'agronomie et de l'agriculture,"A1416 Polyculture, élevage",21024 SECURITE AGRICULTURE,,F0A0B1
21041,SYLVICULTURE GESTION FORESTIERE,sylviculture gestion forestière,,,DOM,210 AGRICULTURE PRODUCTION VEGETALE,boisement$dendrométrie$gestion durable forêt$gestion espace boisé$gestion forêt,sylviculteur$technicien forestier,21054 AGRICULTURE PRODUCTION VEGETALE,21042 EXPLOITATION FORESTIERE,12558 PROTECTION FORET,"Ensemble des règles et techniques permettant la création et l'exploitation rationnelle des forêts, tout en assurant leur conservation et leur régénération.",,,"213 Forêts, espaces naturels, faune sauvage, pêche",A1205 Sylviculture,21041 SYLVICULTURE GESTION FORESTIERE,,F0A0B2
